"Story","Title","Result","Date","Stability","Duration (s)"
"User page curd test","Test001","SUCCESS","2022-06-05T22:29:24.580+01:00[Europe/London]","0.0","3.18"
"User page curd test","Test003","SUCCESS","2022-06-05T22:29:27.973+01:00[Europe/London]","0.0","0.13"
"User page curd test","Test004","SUCCESS","2022-06-05T22:29:28.098+01:00[Europe/London]","0.0","0.25"
